phi1,phi2
3.715352290971728e-05,1.109174815262401e-08
0.0009225714271547628,1.109174815262401e-08
0.0015488166189124796,1.109174815262401e-08
0.0038018939632056127,1.109174815262401e-08
0.0070794578438413735,1.109174815262401e-08
0.06670206121174266,1.109174815262401e-08
0.11784509681449093,1.109174815262401e-08
0.15008744534665835,1.109174815262401e-08
0.19400374765771394,1.109174815262401e-08
0.2084572142410993,1.109174815262401e-08
0.2345846346033729,1.109174815262401e-08
0.2962898188632105,1.109174815262401e-08
0.3307557776389756,1.109174815262401e-08
0.3641099312929419,1.109174815262401e-08
0.39412866958151155,1.109174815262401e-08
0.4285946283572767,1.109174815262401e-08
0.44527170518425985,1.109174815262401e-08
0.5041973766396002,1.109174815262401e-08
0.5898063710181136,1.109174815262401e-08
0.6153778888194879,1.109174815262401e-08
0.6576264834478451,1.109174815262401e-08
0.7115490318550906,1.109174815262401e-08
0.7432354778263585,1.109174815262401e-08
0.8816552154903186,1.109174815262401e-08
0.900749999925,1.109174815262401e-08
0.9116249988375,1.109174815262401e-08
0.9181249981875,1.109174815262401e-08
0.9243749975625,1.109174815262401e-08
0.933249996675,1.109174815262401e-08
0.940749995925,1.109174815262401e-08
0.9468749953125,1.109174815262401e-08
0.9533749946625,1.109174815262401e-08
0.9719999927999999,1.109174815262401e-08
0.9826249917375,1.109174815262401e-08
0.995749990425,1.109174815262401e-08
6.456542290346549e-08,1.1284959375277621e-08
1.2445146117713842e-07,1.1284959375277621e-08
1.983809656836503e-07,1.1284959375277621e-08
5.591135275705596e-07,1.1284959375277621e-08
9.885530946569391e-07,1.1284959375277621e-08
2.5852348395621884e-05,1.1284959375277621e-08
7.542233958475699e-05,1.1284959375277621e-08
0.000906775964583904,1.1284959375277621e-08
0.0016311729092278362,1.1284959375277621e-08
0.008269895085679308,1.1284959375277621e-08
0.12062460961898812,1.1284959375277621e-08
0.13563397876327296,1.1284959375277621e-08
0.15286695815115553,1.1284959375277621e-08
0.22791380387257965,1.1284959375277621e-08
0.40135540287320426,1.1284959375277621e-08
0.4374890693316677,1.1284959375277621e-08
0.4680637101811368,1.1284959375277621e-08
0.5425546533416614,1.1284959375277621e-08
